CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
07/28/2016,11:45,BRONX,10455,40.815845,-73.89544,POINT (-73.89544 40.815845),LONGWOOD AVENUE                 ,BRUCKNER BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,3490009,PASSENGER VEHICLE,,,,
07/30/2016,0:20,,,40.60754,-73.99519,POINT (-73.99519 40.60754),20 AVENUE                       ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3491916,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/18/2016,17:40,,,40.747917,-73.9736,POINT (-73.9736 40.747917),,,2 AVENUE                                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3502792,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/15/2016,20:30,,,40.714787,-74.01345,POINT (-74.01345 40.714787),WEST STREET                     ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3500774,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/05/2016,22:00,MANHATTAN,10018,40.7549,-73.9902,POINT (-73.9902 40.7549),,,270       WEST 39 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494900,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/05/2016,12:30,MANHATTAN,10002,40.719025,-73.98978,POINT (-73.98978 40.719025),DELANCEY STREET                 ,ORCHARD STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3494469,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/28/2016,17:00,,,40.729176,-73.87898,POINT (-73.87898 40.729176),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3490366,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/31/2016,21:04,,,40.692688,-73.839386,POINT (-73.839386 40.692688),107 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492364,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/17/2016,15:50,,,40.69835,-73.92275,POINT (-73.92275 40.69835),STANHOPE STREET                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3502515,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,18:45,,,40.709747,-73.82057,POINT (-73.82057 40.709747),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3504817,PASSENGER VEHICLE,MOTORCYCLE,MOTORCYCLE,PASSENGER VEHICLE,
08/13/2016,17:30,QUEENS,11692,40.592083,-73.78571,POINT (-73.78571 40.592083),EDGEMERE AVENUE                 ,BEACH 56 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3499629,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/19/2016,15:53,BROOKLYN,11201,40.70066,-73.98775,POINT (-73.98775 40.70066),PROSPECT STREET                 ,PEARL STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3504008,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/09/2016,16:50,QUEENS,11361,40.761993,-73.75849,POINT (-73.75849 40.761993),NORTHERN BOULEVARD              ,223 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3497640,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
08/03/2016,13:50,,,,,,,,3 AVENUE  EAST 65 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3493896,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,
08/16/2016,14:04,QUEENS,11370,40.757385,-73.88855,POINT (-73.88855 40.757385),79 STREET                       ,32 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3502116,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/16/2016,16:45,,,40.67567,-73.89785,POINT (-73.89785 40.67567),ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501841,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/03/2016,9:40,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3493937,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/17/2016,19:28,BRONX,10451,40.816837,-73.920616,POINT (-73.920616 40.816837),,,325       EAST 149 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3502300,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/14/2016,1:02,BROOKLYN,11221,40.690212,-73.919426,POINT (-73.919426 40.690212),,,1092      BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3500448,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/31/2016,1:15,MANHATTAN,10011,40.736668,-73.997345,POINT (-73.997345 40.736668),WEST 13 STREET                  ,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3490905,PASSENGER VEHICLE,TAXI,,,
08/18/2016,1:30,,,40.76635,-73.95103,POINT (-73.95103 40.76635),FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3620710,PASSENGER VEHICLE,,,,
08/02/2016,14:00,,,40.78172,-73.827385,POINT (-73.827385 40.78172),20 AVENUE                       ,PATRACCA PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3493701,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08/03/2016,22:00,STATEN ISLAND,10305,40.589695,-74.067276,POINT (-74.067276 40.589695),,,300       CAPODANNO BOULEVARD           ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3532950,PASSENGER VEHICLE,,,,
08/11/2016,15:00,,,40.771305,-73.87664,POINT (-73.87664 40.771305),GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3499033,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/16/2016,0:00,BRONX,10467,40.882217,-73.88046,POINT (-73.88046 40.882217),DEKALB AVENUE                   ,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503043,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08/05/2016,16:53,,,40.629887,-74.087364,POINT (-74.087364 40.629887),HOWARD AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496938,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/03/2016,16:51,,,40.716743,-73.9037,POINT (-73.9037 40.716743),60 LANE                         ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3494315,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/13/2016,14:05,BRONX,10459,40.823483,-73.90005,POINT (-73.90005 40.823483),PROSPECT AVENUE                 ,EAST 164 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3502304,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,21:00,MANHATTAN,10010,40.7429,-73.99281,POINT (-73.99281 40.7429),AVENUE OF THE AMERICAS          ,WEST 23 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3490988,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE
08/14/2016,15:25,STATEN ISLAND,10301,40.642048,-74.07533,POINT (-74.07533 40.642048),,,1         RICHMOND TERRACE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501376,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,14:55,,,,,,,,1 AVENUE  EAST 93 STREET                ,2,0,1,0,1,0,0,0,Unspecified,,,,,3533194,BICYCLE,,,,
08/12/2016,18:40,,,40.649376,-74.0023,POINT (-74.0023 40.649376),40 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499167,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/08/2016,20:00,BROOKLYN,11203,40.654526,-73.94417,POINT (-73.94417 40.654526),LENOX ROAD                      ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496531,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,19:00,BROOKLYN,11226,40.641304,-73.95644,POINT (-73.95644 40.641304),,,1188      FLATBUSH AVENUE               ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3495063,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/28/2016,16:32,QUEENS,11355,40.75472,-73.81704,POINT (-73.81704 40.75472),45 AVENUE                       ,BURLING STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3490428,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/31/2016,18:13,,,40.589966,-73.8091,POINT (-73.8091 40.589966),BEACH CHANNEL DRIVE             ,BEACH 82 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494269,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/03/2016,10:45,,,40.772015,-73.73436,POINT (-73.73436 40.772015),NORTHERN BOULEVARD              ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3493753,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/28/2016,14:20,,,40.76018,-73.8012,POINT (-73.8012 40.76018),165 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,3490426,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/11/2016,15:19,,,40.676693,-74.0021,POINT (-74.0021 40.676693),HAMILTON AVENUE                 ,HUNTINGTON STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,3499212,PICK-UP TRUCK,PICK-UP TRUCK,,,
08/10/2016,13:16,BRONX,10454,40.803593,-73.919785,POINT (-73.919785 40.803593),BRUCKNER BOULEVARD              ,SAINT ANNS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3497942,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,17:00,MANHATTAN,10016,40.742294,-73.98166,POINT (-73.98166 40.742294),,,166       EAST 28 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3502217,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/15/2016,21:00,,,40.593674,-73.98983,POINT (-73.98983 40.593674),BATH AVENUE                     ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3500973,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/14/2016,18:30,QUEENS,11368,,,,110 STREET                      ,37 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3429413,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/13/2020,18:20,,,40.82383,-73.87624,POINT (-73.87624 40.82383),BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4300037,Taxi,Sedan,,,
07/27/2016,15:00,,,40.584904,-73.95831,POINT (-73.95831 40.584904),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494084,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/02/2016,15:00,,,40.711113,-73.95621,POINT (-73.95621 40.711113),SOUTH 2 STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3496623,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
08/01/2016,11:33,,,40.815685,-73.9583,POINT (-73.9583 40.815685),WEST 125 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492661,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/06/2016,6:00,QUEENS,11432,40.713997,-73.80826,POINT (-73.80826 40.713997),,,152-74    84 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496053,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,16:55,BRONX,10463,40.88531,-73.90813,POINT (-73.90813 40.88531),WEST 235 STREET                 ,CAMBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3504604,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,14:40,,,,,,VANWYCK EXPRESSWAY              ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3504803,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,,
08/07/2016,16:10,QUEENS,11693,40.584923,-73.81528,POINT (-73.81528 40.584923),,,152       BEACH 93 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3495952,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,11:45,MANHATTAN,10011,40.74284,-74.00028,POINT (-74.00028 40.74284),8 AVENUE                        ,WEST 19 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3504224,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08/11/2016,9:55,MANHATTAN,10011,40.748356,-74.00369,POINT (-74.00369 40.748356),10 AVENUE                       ,WEST 24 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3499398,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/10/2016,12:30,QUEENS,11434,40.658657,-73.771996,POINT (-73.771996 40.658657),,,168-35    ROCKAWAY BOULEVARD            ,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,,,,3497560,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/14/2016,1:06,QUEENS,11375,40.71512,-73.83224,POINT (-73.83224 40.71512),QUEENS BOULEVARD                ,78 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3500651,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,11:30,MANHATTAN,10017,40.749157,-73.9727,POINT (-73.9727 40.749157),EAST 41 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497057,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/02/2016,17:00,BROOKLYN,11238,40.68256,-73.968765,POINT (-73.968765 40.68256),,,505       CLERMONT AVENUE               ,1,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494242,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,3:25,BROOKLYN,11234,40.61913,-73.92398,POINT (-73.92398 40.61913),AVENUE N                        ,EAST 53 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498068,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/09/2016,16:25,BROOKLYN,11223,40.60059,-73.96137,POINT (-73.96137 40.60059),CONEY ISLAND AVENUE             ,AVENUE T,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3497244,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/31/2016,22:15,QUEENS,11385,40.694046,-73.89573,POINT (-73.89573 40.694046),,,80-22     59 STREET                     ,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,3492399,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/06/2016,11:53,STATEN ISLAND,10301,40.63288,-74.097206,POINT (-74.097206 40.63288),SILVERLAKE ROAD                 ,BRIGHTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496952,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/02/2016,18:20,,,40.666355,-73.80163,POINT (-73.80163 40.666355),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3493769,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/18/2016,20:07,,,,,,QUEENS MIDTOWN TUNNEL ENTRANCE  ,EAST 57 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Other Vehicular,,,,3502788,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
07/31/2016,2:40,,,40.73399,-73.98374,POINT (-73.98374 40.73399),2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passenger Distraction,Other Vehicular,,,,3490999,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
08/13/2016,12:30,MANHATTAN,10011,40.742832,-74.00771,POINT (-74.00771 40.742832),WEST 15 STREET                  ,10 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3499412,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,12:15,QUEENS,11434,40.680775,-73.76383,POINT (-73.76383 40.680775),129 AVENUE                      ,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494736,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/07/2016,12:40,QUEENS,11363,40.76538,-73.7441,POINT (-73.7441 40.76538),,,242-05    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496856,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/31/2016,5:30,QUEENS,11420,40.666855,-73.80425,POINT (-73.80425 40.666855),NORTH CONDUIT AVENUE            ,135 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3493048,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/10/2016,13:29,BROOKLYN,11205,40.694168,-73.959785,POINT (-73.959785 40.694168),,,605       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3497423,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/27/2016,16:00,,,40.759163,-73.97675,POINT (-73.97675 40.759163),EAST 51 STREET                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3491496,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/12/2016,14:10,BROOKLYN,11229,40.609642,-73.9456,POINT (-73.9456 40.609642),EAST 28 STREET                  ,QUENTIN ROAD,,1,0,0,0,0,0,1,0,Obstruction/Debris,Obstruction/Debris,,,,3500225,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/19/2016,19:50,,,40.71062,-73.95453,POINT (-73.95453 40.71062),BORINQUEN PLACE                 ,,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3506996,BICYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,
08/02/2016,18:18,BRONX,10455,40.814705,-73.90659,POINT (-73.90659 40.814705),WALES AVENUE                    ,EAST 151 STREET,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3493327,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/04/2016,0:00,BROOKLYN,11231,40.678654,-74.01629,POINT (-74.01629 40.678654),FERRIS STREET                   ,DIKEMAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3495842,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
08/13/2016,14:00,STATEN ISLAND,10312,40.531918,-74.19175,POINT (-74.19175 40.531918),HUGUENOT AVENUE                 ,AMBOY ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3501415,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,16:00,,,40.75092,-73.86224,POINT (-73.86224 40.75092),39 AVENUE                       ,104 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492554,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/07/2016,12:34,MANHATTAN,10022,40.76155,-73.96659,POINT (-73.96659 40.76155),EAST 59 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,3495332,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/18/2016,18:34,,,,,,WILLIS AVE BRIDGE               ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3502958,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/16/2016,15:51,,,40.703724,-73.95979,POINT (-73.95979 40.703724),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Reaction to Uninvolved Vehicle,,,,3501913,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/16/2016,20:20,QUEENS,11365,40.748856,-73.799904,POINT (-73.799904 40.748856),LITHONIA AVENUE                 ,168 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3502010,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,21:15,,,40.645355,-74.01072,POINT (-74.01072 40.645355),50 STREET                       ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3504695,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/15/2016,16:00,BROOKLYN,11214,40.605606,-73.99723,POINT (-73.99723 40.605606),,,8420      20 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3500971,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/03/2016,19:45,BROOKLYN,11212,40.654312,-73.91759,POINT (-73.91759 40.654312),LINDEN BOULEVARD                ,CHURCH AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3494133,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,9:13,MANHATTAN,10001,40.753925,-73.99761,POINT (-73.99761 40.753925),WEST 34 STREET                  ,DYER AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3504213,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,
08/13/2016,2:15,QUEENS,11372,40.751415,-73.884636,POINT (-73.884636 40.751415),,,35-50     82 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3499765,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/01/2016,21:44,BRONX,10466,40.884712,-73.852165,POINT (-73.852165 40.884712),,,3958      PAULDING AVENUE               ,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,3492803,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/09/2016,11:10,,,,,,QUEENSBORO BRIDGE UPPER ROADWAY ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497086,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/08/2016,17:24,,,40.87793,-73.8703,POINT (-73.8703 40.87793),BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3496492,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/04/2016,9:05,BROOKLYN,11235,40.57999,-73.94675,POINT (-73.94675 40.57999),FALMOUTH STREET                 ,HAMPTON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3532959,Convertible,,,,
08/15/2016,17:45,,,40.771305,-73.87664,POINT (-73.87664 40.771305),GRAND CENTRAL PKWY              ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3502107,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
